f1,f2,generation
0.778812,0.128017,100
0.729966,0.155809,100
0.845584,0.090649,100
0.398141,0.381133,100
0.296255,0.470759,100
0.00102854,0.984023,100
0.819762,0.106323,100
0.649174,0.208521,100
0.00303159,0.966216,100
0.155897,0.622519,100
0.344712,0.427242,100
0.801405,0.115504,100
0.576735,0.25283,100
0.355138,0.41806,100
0.792285,0.123735,100
0.617612,0.225436,100
0.751117,0.148788,100
0.677569,0.188385,100
0.0257201,0.85535,100
0.0982177,0.700027,100
0.0635184,0.760338,100
0.126973,0.660669,100
0.431611,0.357985,100
0.21496,0.552597,100
0.197987,0.567595,100
0.304729,0.46063,100
0.870539,0.0765661,100
0.0716211,0.751956,100
0.2374,0.528274,100
0.966404,0.026332,100
0.0164408,0.886559,100
0.685492,0.182122,100
0.211542,0.555886,100
0.414446,0.368164,100
0.312557,0.453705,100
0.0404951,0.81493,100
0.593578,0.240414,100
0.0862773,0.720758,100
0.07645,0.740013,100
0.0120782,0.905808,100
0.884214,0.0690157,100
0.494851,0.3066,100
0.522488,0.290633,100
0.0588423,0.773309,100
0.11549,0.676158,100
0.55288,0.268269,100
0.510471,0.295204,100
0.986877,0.014841,100
0.585002,0.244703,100
0.383991,0.394524,100
0.0824613,0.73208,100
0.765397,0.13555,100
0.1806,0.590412,100
0.738568,0.151365,100
0.365984,0.413377,100
0.812432,0.108419,100
0.394103,0.385212,100
0.762228,0.140216,100
0.370028,0.404934,100
0.506426,0.304068,100
0.11983,0.667029,100
0.465076,0.32507,100
0.0525702,0.787493,100
0.324744,0.448974,100
0.0204474,0.871408,100
0.252378,0.512883,100
0.625942,0.219522,100
0.528984,0.283815,100
0.418269,0.363942,100
0.4763,0.321612,100
0.379103,0.399367,100
0.333761,0.432339,100
0,1.0002,500
1,0.000164725,500
0.768239,0.123871,500
0.564683,0.249052,500
0.198654,0.554598,500
0.911786,0.0457019,500
0.0675823,0.741033,500
0.698749,0.164702,500
0.0577385,0.760284,500
0.862803,0.0719709,500
0.588426,0.233357,500
0.0832068,0.712131,500
0.679431,0.176305,500
0.887244,0.0585119,500
0.00100547,0.968679,500
0.793813,0.109448,500
0.0370876,0.808103,500
0.739402,0.140514,500
0.968781,0.0161904,500
0.115084,0.661805,500
0.816123,0.0969981,500
0.00305022,0.945352,500
0.316996,0.43778,500
0.0143184,0.88095,500
0.515018,0.282726,500
0.883832,0.0603448,500
0.354734,0.40486,500
0.0193998,0.860969,500
0.622841,0.211253,500
0.372032,0.39054,500
0.794167,0.109238,500
0.0264779,0.837683,500
0.0945626,0.692956,500
0.010743,0.897104,500
0.50065,0.292722,500
0.21466,0.537352,500
0.042977,0.793413,500
0.106422,0.674447,500
0.000287649,0.983335,500
0.95168,0.025148,500
0.0315984,0.822511,500
0.238543,0.51232,500
0.366785,0.394957,500
0.330201,0.425869,500
0.229177,0.52234,500
0.00844311,0.909081,500
0.611734,0.21834,500
0.0768846,0.723798,500
0.843488,0.081967,500
0.852781,0.0769799,500
0.495127,0.296731,500
0.163313,0.596643,500
0.83379,0.0873493,500
0.00612111,0.92259,500
0.386568,0.379056,500
0.122207,0.651019,500
0.551841,0.25754,500
0.978008,0.0114847,500
0.659032,0.188719,500
0.102108,0.681393,500
0.0515517,0.774303,500
0.00449596,0.933544,500
0.187159,0.568528,500
0.937591,0.0321046,500
0.0179868,0.866244,500
0.461107,0.321181,500
0.470631,0.314381,500
0.484025,0.305035,500
0.634351,0.204157,500
0.25821,0.492564,500
0.924039,0.0390553,500
0.146555,0.617946,500
0.726285,0.148277,500
0.986534,0.00694954,500
0.523243,0.277272,500
0.182339,0.573844,500
0.170186,0.588666,500
0.278606,0.472975,500
0.346633,0.411945,500
0.754971,0.131676,500
0.402779,0.365711,500
0.342286,0.415668,500
0.724148,0.149565,500
0.411046,0.359977,500
0.252092,0.498531,500
0.480633,0.307091,500
0.824921,0.0921673,500
0.751977,0.133524,500
0.12976,0.640674,500
0.450531,0.329377,500
0.0467508,0.784567,500
0.300875,0.452069,500
0.711573,0.157157,500
0.947366,0.0272238,500
0.157118,0.604473,500
0.29177,0.460414,500
0.270893,0.480205,500
0.669458,0.182153,500
0.994041,0.00326918,500
0.712045,0.15687,500
