f1,f2,generation
0.619734,-0.147264,100
0.0413474,0.756832,100
0.445762,-0.109427,100
0.184909,0.654507,100
0.0466732,0.737759,100
0.434704,-0.0446489,100
0.440743,-0.08612,100
0.411833,0.209909,100
0.0244125,0.826896,100
0.633719,-0.348625,100
0.24658,0.258434,100
0.240688,0.279074,100
0.220969,0.394834,100
0.630401,-0.308612,100
0.248589,0.253113,100
0.2086,0.487606,100
0.635373,-0.366473,100
0.0204492,0.844777,100
0.850516,-0.772617,100
0.227297,0.351457,100
0.620928,-0.167434,100
0.824354,-0.478856,100
0.413773,0.183534,100
0.625765,-0.244021,100
0.621766,-0.181091,100
0.628713,-0.286026,100
0.626919,-0.260902,100
0.225842,0.360933,100
0.23046,0.331759,100
0.839572,-0.711175,100
0.443704,-0.101079,100
0.0389227,0.766225,100
0.433071,-0.0312119,100
0.190642,0.618665,100
0.0762128,0.672271,100
0.828489,-0.556529,100
0.0184503,0.854082,100
0.206671,0.502484,100
0.430494,-0.00818319,100
0.0676332,0.682512,100
0.437505,-0.0655674,100
0.0357227,0.77882,100
0.428157,0.0144222,100
0.837256,-0.685973,100
0.193882,0.596963,100
0.239319,0.284994,100
0.191649,0.61211,100
0.42866,0.00939902,100
0.231422,0.325958,100
0.438086,-0.0694232,100
0.825204,-0.495522,100
0.632174,-0.330702,100
0.629095,-0.291339,100
0,1,500
0.851815,-0.773369,500
0.851815,-0.773369,500
0,1,500
0.618403,-0.124321,500
0.82344,-0.460469,500
0.652527,-0.458263,500
0.453875,-0.124218,500
0.409436,0.240519,500
0.257768,0.242161,500
0.182273,0.66941,500
0.0829082,0.669653,500
0.434768,-0.0453045,500
0.841364,-0.727851,500
0.224449,0.370302,500
0.626357,-0.252797,500
0.837792,-0.692232,500
0.430453,-0.00789541,500
0.845636,-0.757287,500
0.623755,-0.213252,500
0.195329,0.586601,500
0.636482,-0.377737,500
0.199476,0.556656,500
0.426937,0.0269015,500
0.43923,-0.0770685,500
0.00262182,0.948581,500
0.633834,-0.349968,500
0.237028,0.295528,500
0.00101777,0.968065,500
0.421131,0.0915697,500
0.630102,-0.304741,500
0.826865,-0.527245,500
0.423825,0.0605554,500
0.63199,-0.328482,500
0.0409577,0.758304,500
0.418705,0.120795,500
0.835989,-0.67063,500
0.0592842,0.699736,500
0.0462681,0.738949,500
0.621129,-0.170804,500
0.0138295,0.87658,500
0.62259,-0.194715,500
0.0499046,0.726702,500
0.209918,0.477477,500
0.202038,0.537585,500
0.234538,0.308302,500
0.055319,0.710252,500
0.0220944,0.837224,500
0.825725,-0.505716,500
0.243821,0.266975,500
0.834294,-0.648177,500
0.243157,0.269332,500
0.4491,-0.11907,500
0.428663,0.00936814,500
0.252795,0.245392,500
0.204388,0.51982,500
0.0286165,0.808438,500
0.185236,0.652481,500
0.0763014,0.67207,500
0.64164,-0.420663,500
0.213667,0.448813,500
0.0138295,0.87658,500
0.83068,-0.593731,500
0.066791,0.683849,500
0.415893,0.155973,500
0.215507,0.43489,500
0.417488,0.135862,500
0.21901,0.408857,500
0.639287,-0.402975,500
0.422777,0.0724324,500
0.219413,0.405914,500
0.0063164,0.919279,500
0.441796,-0.0918789,500
0.628364,-0.281403,500
0.187453,0.639035,500
0.627884,-0.274718,500
0.829721,-0.577853,500
0.644521,-0.437819,500
0.208788,0.48615,500
0.413572,0.185865,500
0.0686898,0.680727,500
0.411676,0.210739,500
0.0373385,0.772345,500
0.230817,0.32941,500
0.824272,-0.477267,500
0.0220944,0.837224,500
0.621129,-0.170804,500
0.00964749,0.898899,500
0.00964749,0.898899,500
0.41249,0.200013,500
0.828375,-0.554598,500
0.0063164,0.919279,500
0.645929,-0.44435,500
0.230627,0.33055,500
0.191261,0.614519,500
0.227489,0.350108,500
0.192447,0.606549,500
0.828949,-0.564641,500
0.227489,0.350108,500
0.0249002,0.82465,500
