f1,f2,generation
0.33103,0.890764,50
0.730498,0.46678,50
0.69226,0.523114,50
0.443858,0.803824,50
0.816185,0.334122,50
0.580705,0.663092,50
0.217323,0.953109,50
0.298713,0.911369,50
0.665577,0.557352,50
0.241505,0.942247,50
0.651644,0.576813,50
0.592496,0.650172,50
0.721785,0.479358,50
0.135451,0.982174,50
0.338078,0.886912,50
0.73195,0.465098,50
0.983577,0.034511,50
0.699982,0.510679,50
0.374864,0.861209,50
0.0838647,0.99341,50
0.977469,0.0447092,50
0.713224,0.491992,50
0,1.00001,100
1,2.94794e-06,100
0.91589,0.16155,100
0.463039,0.785742,100
0.515428,0.734757,100
0.990976,0.0181486,100
0.311017,0.903488,100
0.55992,0.686531,100
0.777721,0.395545,100
0.983195,0.0336913,100
0.89538,0.198939,100
0.928881,0.137308,100
0.974662,0.0501729,100
0.118509,0.985997,100
0.445068,0.802455,100
0.766217,0.412977,100
0.372441,0.861539,100
0.874668,0.234964,100
0.263436,0.930771,100
0.884882,0.21728,100
0.213828,0.954438,100
0.350376,0.877278,100
0.75248,0.433872,100
0.331287,0.890401,100
0.502609,0.747638,100
0.70217,0.507064,100
0.66103,0.563095,100
0.905643,0.180115,100
0.802618,0.355933,100
0.788938,0.378012,100
0.545346,0.702684,100
0.472341,0.777133,100
0.636778,0.594698,100
0.149292,0.977852,100
0.528454,0.721237,100
0.0181931,0.999814,100
0.672568,0.548608,100
0.292614,0.914582,100
0.250129,0.93761,100
0.197972,0.960983,100
0.162138,0.973745,100
0.856099,0.267969,100
0.968141,0.062867,100
0.741327,0.450535,100
0.605839,0.633145,100
0.737093,0.457222,100
0.173957,0.969774,100
0.821133,0.326191,100
0.386068,0.851193,100
0.300589,0.909935,100
0.2259,0.949152,100
0.568769,0.6767,100
0.889489,0.209712,100
0.729054,0.468895,100
0.908111,0.175549,100
0.692178,0.521169,100
0.646007,0.583021,100
0.589311,0.652779,100
0.0975279,0.990545,100
0.425935,0.818811,100
0.847172,0.282934,100
0.81097,0.342479,100
0.619112,0.616885,100
0.682283,0.534823,100
0.627599,0.606426,100
0.0517295,0.997361,100
0.412149,0.831589,100
0.931836,0.131831,100
0.241435,0.942134,100
0.599327,0.64153,100
0.833292,0.306003,100
0.725218,0.474177,100
0.539131,0.711501,100
0.750264,0.437838,100
0.343227,0.882498,100
0.963657,0.0717894,100
0.276425,0.92383,100
0.396994,0.842623,100
0.233986,0.945294,100
0.279269,0.922194,100
0.583835,0.659306,100
0.576286,0.668228,100
0.822447,0.323783,100
0.810869,0.34272,100
0.956346,0.0857009,100
0.132681,0.982497,100
0.707713,0.499191,100
0.496754,0.75373,100
0.135902,0.981748,100
0.086601,0.992608,100
0.863834,0.253969,100
0.769977,0.40749,100
0.614502,0.622558,100
0.0367612,0.998686,100
0.531872,0.71728,100
0.434068,0.811898,100
0.0327607,0.999115,100
0.829283,0.312377,100
0.869939,0.243792,100
0.489353,0.760654,100
1,0,500
0,1,500
1,0,500
0,1,500
0.138008,0.980957,500
0.182732,0.966618,500
0.270373,0.926907,500
0.57881,0.664985,500
0.594943,0.646046,500
0.247237,0.938876,500
0.790989,0.37434,500
0.779502,0.39238,500
0.455065,0.792919,500
0.760641,0.42143,500
0.330648,0.890676,500
0.696834,0.514427,500
0.378147,0.857005,500
0.508103,0.741837,500
0.421043,0.82273,500
0.648189,0.579854,500
0.720567,0.480791,500
0.659331,0.565287,500
0.387508,0.849839,500
0.706318,0.501121,500
0.213437,0.95445,500
0.285153,0.918697,500
0.938668,0.118903,500
0.236598,0.944031,500
0.712317,0.49261,500
0.751416,0.435381,500
0.349251,0.878025,500
0.627814,0.605854,500
0.975983,0.0474592,500
0.602467,0.637042,500
0.676115,0.542872,500
0.469369,0.779693,500
0.522254,0.727263,500
0.399184,0.840656,500
0.36296,0.868265,500
0.917142,0.158856,500
0.617565,0.618616,500
0.963699,0.0712982,500
0.798779,0.361956,500
0.68827,0.526289,500
0.411382,0.830772,500
0.684564,0.531374,500
0.632354,0.600137,500
0.0259699,0.999327,500
0.529577,0.719552,500
0.432634,0.812829,500
0.830448,0.310357,500
0.890423,0.207155,500
0.911051,0.169998,500
0.0797052,0.99365,500
0.837688,0.298286,500
0.44536,0.801657,500
0.728137,0.469826,500
0.949826,0.0978347,500
0.0485272,0.997646,500
0.769524,0.407837,500
0.735368,0.459243,500
0.609477,0.628542,500
0.308489,0.90484,500
0.844489,0.286841,500
0.956091,0.0858907,500
0.0643407,0.995866,500
0.857911,0.26399,500
0.929682,0.135699,500
0.861489,0.25784,500
0.322964,0.895703,500
0.551788,0.695531,500
0.502373,0.747629,500
0.884902,0.216954,500
0.866925,0.248441,500
0.299333,0.910409,500
0.496384,0.753605,500
0.981828,0.0360186,500
0.57093,0.674042,500
0.104915,0.988993,500
0.958484,0.0813087,500
0.40506,0.835929,500
0.116128,0.986519,500
0.772984,0.4025,500
0.922612,0.148788,500
0.852252,0.27367,500
0.876591,0.231596,500
0.931559,0.132203,500
0.849992,0.277517,500
0.986812,0.0262085,500
0.970565,0.0580053,500
0.741649,0.449958,500
0.993276,0.0134144,500
0.943758,0.109321,500
0.968981,0.0610855,500
0.997548,0.00489959,500
0.0406681,0.99835,500
0.827287,0.315599,500
0.990711,0.0184956,500
0.807801,0.347462,500
0.198309,0.960684,500
