f1,f2,generation
0.781431,0.116192,100
0.821275,0.0941016,100
0.602345,0.224054,100
0.253145,0.497357,100
0.0374196,0.806814,100
0.569052,0.245809,100
0.796363,0.107763,100
0.00313709,0.944203,100
0.00138243,0.963136,100
0.192278,0.561605,100
0.933023,0.0345327,100
0.761409,0.127612,100
0.000397638,0.980073,100
0.0262365,0.838782,100
0.970235,0.015509,100
0.224673,0.526255,100
0.275726,0.475047,100
0.0218794,0.852336,100
0.105578,0.675421,100
0.0787114,0.719569,100
0.870782,0.0672545,100
0.00944816,0.90313,100
0.67023,0.181854,100
0.619564,0.213543,100
0.813653,0.0981052,100
0.506471,0.288938,100
0.681871,0.174541,100
0.0176775,0.867121,100
0.0421519,0.794956,100
0.865447,0.0697294,100
0.28427,0.467299,100
0.0471989,0.783007,100
0.353603,0.405742,100
0.0954038,0.691391,100
0.64263,0.198652,100
0.558552,0.2529,100
0.849348,0.0786106,100
0.0853386,0.708233,100
0.582181,0.237152,100
0.292761,0.459441,100
0.516208,0.28171,100
0.922531,0.0395848,100
0.0721707,0.731702,100
0.537952,0.267028,100
0.320704,0.433748,100
0.0896144,0.700976,100
0.460278,0.32204,100
0.101416,0.681624,100
0.00859341,0.907454,100
0.593983,0.229373,100
0.496367,0.295584,100
0.203558,0.549266,100
0.448841,0.33073,100
0.401534,0.36636,100
0.17343,0.583788,100
0.695495,0.16634,100
0.264519,0.486213,100
0.00562784,0.925264,100
0.0538911,0.767895,100
0.990701,0.00485733,100
0.203279,0.54934,100
0.442787,0.334685,100
0.788584,0.112117,100
0.365821,0.395347,100
0.299364,0.45316,100
0.244529,0.506043,100
0.363656,0.397231,100
0.0595794,0.756124,100
0.430556,0.343882,100
0.265575,0.485509,100
0.311755,0.44192,100
0.178032,0.578446,100
0.155894,0.605382,100
0.329664,0.426402,100
0.346524,0.411912,100
0.162798,0.596884,100
0.691007,0.168964,100
0.0518609,0.772619,100
0.550583,0.258212,100
0.545651,0.261665,100
0.00520648,0.928301,100
0.432572,0.342786,100
0,1,500
1,0,500
1,0,500
0,1,500
0.590153,0.231791,500
0.559951,0.251707,500
0.659324,0.188013,500
0.321516,0.432977,500
0.544387,0.262176,500
0.693675,0.167134,500
0.298309,0.453824,500
0.512032,0.284436,500
0.825759,0.0912887,500
0.494504,0.296791,500
0.848976,0.0786014,500
0.897364,0.0527079,500
0.635299,0.202945,500
0.976232,0.0119553,500
0.963531,0.0184058,500
0.000783233,0.972014,500
0.80423,0.103214,500
0.0807324,0.715868,500
0.154948,0.606367,500
0.00595886,0.922808,500
0.110691,0.6673,500
0.0274784,0.834235,500
0.74079,0.139309,500
0.0133713,0.884366,500
0.276135,0.474515,500
0.00371019,0.939089,500
0.290703,0.460837,500
0.00194705,0.955875,500
0.991557,0.00423176,500
0.528827,0.272797,500
0.789958,0.111205,500
0.0741382,0.727717,500
0.0325948,0.81946,500
0.728894,0.146249,500
0.121066,0.652054,500
0.948301,0.0261926,500
0.00884209,0.905968,500
0.440707,0.336145,500
0.882804,0.060426,500
0.782016,0.115684,500
0.0998457,0.684017,500
0.942516,0.0291704,500
0.0230764,0.848092,500
0.910455,0.0458243,500
0.607266,0.220728,500
0.252114,0.497896,500
0.928205,0.0365678,500
0.372518,0.389662,500
3.01488e-05,0.99451,500
0.676904,0.177259,500
0.392121,0.373808,500
0.354492,0.404608,500
0.711484,0.156506,500
0.483726,0.304496,500
0.523753,0.276293,500
0.0937238,0.693864,500
0.258876,0.491203,500
0.105691,0.674899,500
0.719873,0.151548,500
0.164541,0.594364,500
0.230374,0.520028,500
0.679355,0.175774,500
0.242478,0.507581,500
0.0108346,0.895911,500
0.147483,0.615968,500
0.17002,0.587668,500
0.017992,0.865866,500
0.61509,0.215724,500
0.862206,0.0714522,500
0.0476472,0.781719,500
0.219476,0.531518,500
0.266146,0.484109,500
0.329066,0.426359,500
0.210059,0.541679,500
0.139385,0.626657,500
0.0882727,0.702893,500
0.229213,0.521238,500
0.0685239,0.73823,500
0.871585,0.066414,500
0.424131,0.348747,500
0.382398,0.38162,500
0.398332,0.368866,500
0.346817,0.411092,500
0.186397,0.568264,500
0.469543,0.314768,500
0.769849,0.122591,500
0.459989,0.321775,500
0.0421767,0.794631,500
0.192377,0.561397,500
0.623222,0.210557,500
0.75289,0.132308,500
0.755692,0.1307,500
0.766575,0.124458,500
0.178257,0.577796,500
0.917004,0.0423978,500
0.415235,0.355613,500
